sim2sim_base_euler_roll,sim2sim_base_euler_pitch,sim2sim_base_euler_yaw,sim2sim_dof_pos_0,sim2sim_dof_pos_1,sim2sim_dof_pos_2,sim2sim_dof_pos_3,sim2sim_dof_pos_4,sim2sim_dof_pos_5,sim2sim_dof_pos_6,sim2sim_dof_pos_7,sim2sim_dof_pos_8,sim2sim_dof_pos_9,sim2sim_dof_pos_10,sim2sim_dof_pos_11,sim2sim_target_dof_pos_0,sim2sim_target_dof_pos_1,sim2sim_target_dof_pos_2,sim2sim_target_dof_pos_3,sim2sim_target_dof_pos_4,sim2sim_target_dof_pos_5,sim2sim_target_dof_pos_6,sim2sim_target_dof_pos_7,sim2sim_target_dof_pos_8,sim2sim_target_dof_pos_9,sim2sim_target_dof_pos_10,sim2sim_target_dof_pos_11
-1.967283559882326e-05,0.0013089874472836654,0.0004212992369926547,1.92401807066383e-21,3.8174704820590875e-22,6.69150667464187e-21,4.100979070236465e-20,-7.032082979514087e-20,-1.3808884113012468e-19,-2.6499822193597153e-20,-1.955086268211538e-20,8.30558405262149e-21,8.364008331118709e-20,-7.032082979514087e-20,2.5270966353793044e-19,-0.050723131746053696,0.007575755473226309,-0.007452625781297684,0.08728978037834167,-0.12649624049663544,0.12111461162567139,-0.00017355429008603096,0.007160757202655077,0.0094117047265172,0.11662799119949341,-0.12760905921459198,-0.014215475879609585
0.0006334178308558375,-0.0015038448550626189,0.002876523411454182,-0.024432361545135943,-0.005741721357568684,-0.001660566379702672,0.06259342478671542,-0.06806822045684914,0.08574514462137349,-0.016496317680582653,4.456956781270126e-05,0.00441410616171091,0.05420283002838551,-0.08067141378145505,-0.011053437612093334,-0.03637543320655823,0.027871811762452126,-0.0004854057915508747,0.12306113541126251,-0.03776394948363304,0.18417184054851532,-0.02766696736216545,0.009889308363199234,0.004993509501218796,0.15585307776927948,-0.08422144502401352,-0.013006402179598808
0.0015535985100173814,-0.01401692024615221,0.002378435373052654,-0.031317280518291975,-0.010985101926571343,0.004743258483726328,0.10770510363724353,-0.06194898352114439,0.15919475160017926,-0.02373848855673782,0.001300298144617601,0.006443458468662957,0.10773560423199363,-0.08610453326119816,-0.013162842918965818,-0.06764759123325348,-0.0006274986080825329,0.004270908422768116,0.09448623657226562,-0.17952464520931244,0.20763050019741058,-0.014332767575979233,0.021542977541685104,-0.009582538157701492,0.15253426134586334,-0.19414463639259338,0.012112408876419067
0.0027002605632414993,-0.025217414266221143,0.0032023752381920585,-0.032735444850236196,-0.012835611993299887,0.004237959910063975,0.14260846471901795,-0.11247996241714744,0.16822855684883686,-0.01871395839635756,0.0016488128138476758,0.00106120502066171,0.1382068734342375,-0.15005865066714383,0.008902017184105918,-0.06599625945091248,0.06619975715875626,0.012549644336104393,0.16287751495838165,-0.08736281841993332,0.3018333315849304,-0.015413476154208183,-0.043292462825775146,0.01595628634095192,0.2447737604379654,-0.16798152029514313,-0.019306322559714317
0.009020282474541293,-0.02786527378239418,-0.0030358976764038267,-0.03986718277476084,-0.012602481484408408,0.016839449553650646,0.16596604037715165,-0.10716609493074497,0.2013695688328524,-0.033424439357334496,-0.0001962103191467991,0.0027994875743382872,0.1840151767313768,-0.16781816069523706,-0.01514225087432652,-0.038825877010822296,0.010209614410996437,0.018446996808052063,0.16820982098579407,-0.16338378190994263,0.32478633522987366,-0.019830582663416862,0.02560136467218399,-0.008504336699843407,0.22800271213054657,-0.22252003848552704,0.022566281259059906
0.012816910766739202,-0.0365465795605746,-0.005141275964109171,-0.037463222972265786,-0.017884141482286158,0.021298972013963958,0.19502326286552832,-0.1330272379985346,0.2263131902219346,-0.023634206072354065,-0.002720309350301202,0.002401171992781914,0.2096903105411104,-0.19927942896831496,0.01754022228518594,-0.05090709775686264,0.08488485962152481,-0.008750343695282936,0.16890129446983337,-0.1333852857351303,0.34311604499816895,-0.025701802223920822,-0.05103874206542969,0.007437270134687424,0.2943597435951233,-0.24125061929225922,-0.006820719689130783
0.020746740385032502,-0.04089599446994975,-0.011763111164563439,-0.03591971983692339,-0.02741930466737169,0.0305766640266171,0.21328600268542833,-0.15049157704226343,0.25978771133418277,-0.027529255739104266,-0.009115323568549336,-0.0009297762882859379,0.24856036187710875,-0.22586682202213743,-0.0033593531469876584,-0.025859471410512924,0.03071095421910286,0.006350827403366566,0.20339491963386536,-0.15817978978157043,0.3477346897125244,-0.017323892563581467,0.013167072087526321,-0.0042583514004945755,0.27189257740974426,-0.24421648681163788,0.01750298961997032
0.023258527847597094,-0.04617754639139985,-0.014094157145573705,-0.032855214769281514,-0.02799105436745608,0.031863201010146204,0.2299152537811943,-0.16565980916421572,0.28153357966839226,-0.016070877554243627,-0.00552412851358883,-0.00045857909269384785,0.26100864561544945,-0.23534812746591482,0.0146298501223335,-0.005372811108827591,0.09004990756511688,-0.040048398077487946,0.1966707408428192,-0.14906169474124908,0.32924580574035645,-0.038710061460733414,-0.061000119894742966,0.009524860419332981,0.3141571581363678,-0.27342677116394043,0.0036795353516936302
0.028593904029944932,-0.04679927763221373,-0.013746326112559442,-0.027614143331558053,-0.02883261263060185,0.03157453158141686,0.23271499543198496,-0.17201156187329267,0.2818175314496266,-0.015597536363825108,-0.00855949804393126,-0.004261815933201015,0.28830526458625,-0.2568971576962918,0.0060889030394245406,-0.002856537699699402,0.04672854021191597,-0.014469400979578495,0.19995687901973724,-0.1422387957572937,0.30079010128974915,-0.019757188856601715,0.011447975412011147,0.0010520759969949722,0.31011372804641724,-0.2732820510864258,0.01724354177713394
0.031236873219945723,-0.049554959601541874,-0.009720685973315952,-0.02101726843082777,-0.021555697630797458,0.024467847327345738,0.23064782519359717,-0.1736557798370297,0.26300718780646276,-0.00847671322520261,-0.0033512139488130668,-0.0003781899605047841,0.30051749788683185,-0.2651947121042931,0.01560755295823103,0.02344311773777008,0.08870433270931244,-0.062367863953113556,0.20946353673934937,-0.1324411928653717,0.26646897196769714,-0.04224717989563942,-0.049583472311496735,0.00829234253615141,0.30423226952552795,-0.2899969816207886,0.0066398014314472675
0.033942896081904796,-0.04870994815704192,-6.883157038248776e-05,-0.017242553671486218,-0.013057213004834029,0.011444297798856244,0.22300037567934586,-0.17036713434858586,0.229522476995308,-0.004444357072120786,-0.0022090257116386073,-0.004708467711731317,0.3087825149104837,-0.278176235804785,0.00888383785505365,0.019992556422948837,0.04672922194004059,-0.04463532567024231,0.20647405087947845,-0.11727059632539749,0.15630164742469788,-0.029470223933458328,0.010141469538211823,0.008977819234132767,0.28624027967453003,-0.2905661165714264,0.01208452507853508
0.03582358455892622,-0.047087890302635965,0.009960026771056807,-0.013292072386624611,0.004144526900426842,-0.0077037738555729394,0.20992014689774896,-0.1542232476402708,0.14399431682878822,-0.0008936915810564834,0.00498828996232399,0.0026436813574494573,0.3036656279644137,-0.28426489446489406,0.011731232722004237,0.03697297349572182,0.07928486913442612,-0.08044839650392532,0.23099185526371002,-0.09962395578622818,0.1161847859621048,-0.031879011541604996,-0.034973084926605225,0.011451590806245804,0.2653195858001709,-0.2644241750240326,-0.005228208377957344
0.03586601158084128,-0.044399533291405925,0.02049672355210687,-0.014163339722072373,0.01850283148789521,-0.026459451064047828,0.205378689424311,-0.1453475803518655,0.09553412103164798,0.00406882849644841,0.005694262745295628,0.00025627879665734223,0.2905729658779363,-0.27134515884459914,-0.002162254260011682,0.023813124746084213,0.0453621931374073,-0.06260598450899124,0.2203511893749237,-0.10427151620388031,0.011210635304450989,-0.02894093468785286,0.013955119997262955,0.008001097477972507,0.25224658846855164,-0.28199464082717896,0.0032820934429764748
0.038854168034565255,-0.04424131424388802,0.028452712194007867,-0.01301657523326393,0.03259255350107277,-0.04146717657329902,0.20244377444606834,-0.13460250294373388,0.010003166368579085,0.004826201725956288,0.004473235838345736,0.007151251476794236,0.2779086847363837,-0.274556882721445,0.0023742690716182526,0.010804956778883934,0.060802340507507324,-0.0823734775185585,0.25284501910209656,-0.10961271077394485,-0.04862632974982262,-0.016203289851546288,-0.016437172889709473,0.0024429047480225563,0.2183346152305603,-0.23136074841022491,-0.020117569714784622
